epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,2478.53,1.64605,0.77425,0.74669,0.89733,0.85,0.86517,0.40217,2.06788,1.09626,0.85447,0.000478762,0.000478762,0.000478762
110,2498.32,1.60797,0.74092,0.73839,0.8911,0.81364,0.84819,0.41065,2.06887,1.04908,0.85803,0.00046776,0.00046776,0.00046776
111,2518.26,1.58965,0.76337,0.73129,0.82608,0.84662,0.82171,0.38912,2.01489,1.10287,0.85179,0.000456758,0.000456758,0.000456758
112,2539.67,1.70362,0.79288,0.74078,0.80759,0.8148,0.80983,0.3897,1.98937,1.10699,0.84985,0.000445756,0.000445756,0.000445756
113,2560.88,1.52917,0.7341,0.7567,0.85976,0.87642,0.84701,0.41163,1.97714,1.10708,0.85039,0.000434754,0.000434754,0.000434754
114,2580.89,1.6259,0.70539,0.714,0.83992,0.83636,0.82594,0.39899,2.03148,1.14296,0.85346,0.000423751,0.000423751,0.000423751
115,2600.78,1.66816,0.73437,0.74968,0.85288,0.83864,0.82684,0.38799,2.13679,1.08965,0.86419,0.000412749,0.000412749,0.000412749
116,2620.21,1.48129,0.65671,0.71201,0.8425,0.88821,0.85062,0.40296,2.09462,1.05004,0.85472,0.000401747,0.000401747,0.000401747
117,2639.78,1.60875,0.69935,0.75117,0.82313,0.82618,0.82642,0.40732,2.04781,1.05381,0.85279,0.000390745,0.000390745,0.000390745
118,2659.47,1.5899,0.7368,0.77297,0.8641,0.88059,0.85604,0.39254,2.03471,1.04985,0.85222,0.000379743,0.000379743,0.000379743
119,2681.28,1.63052,0.70033,0.73528,0.80656,0.81727,0.81711,0.39064,1.98005,1.07163,0.85574,0.00036874,0.00036874,0.00036874
120,2703.88,1.55383,0.69867,0.72364,0.82123,0.82538,0.82509,0.40052,2.01607,1.06704,0.85369,0.000357738,0.000357738,0.000357738
121,2726.36,1.60682,0.69082,0.72549,0.85781,0.88409,0.87281,0.38392,2.05067,1.02378,0.85397,0.000346736,0.000346736,0.000346736
