epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,2240.24,1.88513,0.79562,0.72926,0.85648,0.85437,0.82421,0.40861,1.9715,1.18612,0.8496,0.000599787,0.000599787,0.000599787
99,2263.87,1.73997,0.72761,0.70568,0.79578,0.82035,0.76454,0.39324,2.03617,1.18875,0.85237,0.000588784,0.000588784,0.000588784
100,2287.69,1.74328,0.71488,0.69263,0.87499,0.83547,0.82802,0.42348,1.97632,1.17695,0.85046,0.000577782,0.000577782,0.000577782
101,2312.01,1.7896,0.7486,0.69766,0.84183,0.80872,0.79859,0.42699,1.94881,1.14339,0.84904,0.00056678,0.00056678,0.00056678
102,2335.9,1.87984,0.73033,0.72997,0.85796,0.82981,0.81023,0.40981,2.02064,1.17416,0.85319,0.000555778,0.000555778,0.000555778
103,2359.6,1.77272,0.73932,0.69701,0.83733,0.82035,0.81095,0.38627,2.13312,1.18532,0.87001,0.000544776,0.000544776,0.000544776
104,2383.16,1.6629,0.69805,0.70513,0.86519,0.83198,0.82373,0.3925,2.05689,1.15516,0.85865,0.000533773,0.000533773,0.000533773
105,2406.88,1.73837,0.70296,0.71579,0.88484,0.84823,0.8387,0.40426,2.01795,1.25591,0.84618,0.000522771,0.000522771,0.000522771
106,2430.55,1.64365,0.69624,0.69378,0.8819,0.87035,0.85235,0.43816,1.94079,1.24265,0.84014,0.000511769,0.000511769,0.000511769
107,2454.5,1.83497,0.74316,0.69697,0.835,0.83198,0.80134,0.36423,2.19779,1.2894,0.86618,0.000500767,0.000500767,0.000500767
108,2478.22,1.72712,0.71153,0.68862,0.87103,0.88198,0.83471,0.41419,2.03835,1.17072,0.8536,0.000489765,0.000489765,0.000489765
109,2501.8,1.80444,0.7799,0.71369,0.88189,0.8785,0.85943,0.42546,1.99346,1.22147,0.84949,0.000478762,0.000478762,0.000478762
110,2525.28,1.73103,0.68877,0.70327,0.80791,0.83372,0.79913,0.37715,2.18706,1.26407,0.86756,0.00046776,0.00046776,0.00046776
111,2549.07,1.67984,0.72108,0.69942,0.82359,0.85071,0.81641,0.42745,1.99031,1.16867,0.85554,0.000456758,0.000456758,0.000456758
112,2573.05,1.73528,0.70938,0.67094,0.84852,0.81548,0.80705,0.42527,1.97565,1.16674,0.85358,0.000445756,0.000445756,0.000445756
113,2596.8,1.74714,0.70794,0.70631,0.84771,0.86395,0.82016,0.42072,1.99007,1.15855,0.85179,0.000434754,0.000434754,0.000434754
114,2620.8,1.71668,0.7359,0.73161,0.80463,0.80071,0.80428,0.394,2.09193,1.21915,0.85902,0.000423751,0.000423751,0.000423751
115,2643.86,1.68843,0.70806,0.69416,0.81319,0.80737,0.79213,0.39764,2.12225,1.23335,0.8668,0.000412749,0.000412749,0.000412749
116,2667.43,1.79423,0.7005,0.6982,0.82295,0.8436,0.81003,0.40253,2.14637,1.19666,0.85956,0.000401747,0.000401747,0.000401747
117,2691.08,1.75386,0.72051,0.72987,0.81285,0.8436,0.80727,0.42452,2.10318,1.1903,0.86556,0.000390745,0.000390745,0.000390745
118,2714.77,1.67684,0.69103,0.68928,0.87499,0.90145,0.85993,0.4298,2.08464,1.22413,0.86105,0.000379743,0.000379743,0.000379743
119,2738.52,1.71726,0.72249,0.70716,0.81501,0.84535,0.82027,0.41787,2.07765,1.25007,0.86247,0.00036874,0.00036874,0.00036874
120,2761.87,1.58713,0.62571,0.6496,0.87566,0.83372,0.81785,0.41406,2.05246,1.2362,0.85911,0.000357738,0.000357738,0.000357738
121,2785.55,1.70788,0.68737,0.71435,0.87966,0.86398,0.83778,0.41432,2.08023,1.25705,0.85809,0.000346736,0.000346736,0.000346736
122,2809.35,1.90257,0.7517,0.73341,0.82365,0.81498,0.78284,0.37733,2.16609,1.27595,0.87613,0.000335734,0.000335734,0.000335734
