candidate_id,class_id,eligible,utility_median,median_confidence,median_iou,manifold_score,seed
dwbg_0_7859_38_000195,0,False,,0.15571726858615875,0.7788664102554321,0.4924051177040332,7859
dwbg_0_7859_4_000196,0,False,,0.014556501992046833,0.6121822595596313,0.2427416294068746,7859
dwbg_0_7859_40_000197,0,False,,0.09129010140895844,0.7584754824638367,0.44308393126830764,7859
dwbg_0_7859_41_000198,0,False,,0.3011131286621094,0.6729573011398315,0.5160969438570759,7859
dwbg_0_7859_42_000199,0,False,,0.1321408897638321,0.8233951330184937,0.29741435357462265,7859
dwbg_0_7859_43_000200,0,False,,0.002214290201663971,0.6237958073616028,0.5794873912334975,7859
dwbg_0_7859_44_000201,0,False,,0.005690647754818201,0.48977455496788025,0.08379987660529625,7859
dwbg_0_7859_45_000202,0,False,,0.2586798667907715,0.6634513139724731,0.5709211764733577,7859
dwbg_0_7859_46_000203,0,False,,0.034312788397073746,0.6811133623123169,0.23982076268820907,7859
dwbg_0_7859_47_000204,0,False,,0.0,0.0,0.33376086352146367,7859
dwbg_0_7859_48_000205,0,False,,0.18691669404506683,0.740723729133606,0.293170354477103,7859
dwbg_0_7859_49_000206,0,False,,0.0034835701808333397,0.6162174344062805,0.47085716107631,7859
dwbg_0_7859_5_000207,0,False,,0.005498907063156366,0.5292080044746399,0.313532477038898,7859
dwbg_0_7859_50_000208,0,False,,0.008386085741221905,0.5899758338928223,0.46906922628970354,7859
dwbg_0_7859_52_000209,0,False,,0.002417605370283127,0.39692580699920654,0.39333609134357267,7859
dwbg_0_7859_53_000210,0,False,,0.06667038053274155,0.4922860264778137,0.37236982286634007,7859
dwbg_0_7859_54_000211,0,False,,0.20263560116291046,0.5265079140663147,0.4233568743421022,7859
dwbg_0_7859_55_000212,0,False,,0.10481414198875427,0.600937008857727,0.3788521514200719,7859
dwbg_0_7859_56_000213,0,False,,0.13683192431926727,0.7497500777244568,0.4565866526067381,7859
dwbg_0_7859_58_000214,0,False,,0.19260860979557037,0.6922151446342468,0.43817696930299693,7859
dwbg_0_7859_59_000215,0,False,,0.4435471296310425,0.8413050770759583,0.5804331220369416,7859
dwbg_0_7859_60_000216,0,False,,0.00446142815053463,0.6178596615791321,0.3844866697516722,7859
dwbg_0_7859_61_000217,0,False,,0.11017423123121262,0.0,0.19744469628030908,7859
dwbg_0_7859_62_000218,0,False,,0.0882992297410965,0.5602580904960632,0.3537139528071007,7859
dwbg_0_7859_63_000219,0,False,,0.006184614263474941,0.6521113514900208,0.4428956934809852,7859
dwbg_0_7859_65_000220,0,False,,0.015745043754577637,0.7144625186920166,0.41994118083308685,7859
dwbg_0_7859_66_000221,0,False,,0.03380381688475609,0.8278582096099854,0.6299631394537422,7859
dwbg_0_7859_67_000222,0,False,,0.06090131774544716,0.5258268117904663,0.6136444516267935,7859
dwbg_0_7859_68_000223,0,False,,0.0,0.0,0.13180815805908447,7859
dwbg_0_7859_69_000224,0,False,,0.001724373665638268,0.8705500960350037,0.32358956262342015,7859
dwbg_0_7859_7_000225,0,False,,0.006356112193316221,0.7150457501411438,0.3817352910617549,7859
dwbg_0_7859_70_000226,0,False,,0.0,0.0,0.18220240136110966,7859
dwbg_0_7859_71_000227,0,False,,0.1963307410478592,0.5551002621650696,0.37258058442490394,7859
dwbg_0_7859_72_000228,0,False,,0.38507890701293945,0.6033098697662354,0.6954162053051327,7859
dwbg_0_7859_73_000229,0,False,,0.028499122709035873,0.5092951655387878,0.5962596456586728,7859
dwbg_0_7859_74_000230,0,False,,0.024749476462602615,0.5797356367111206,0.5167204522098254,7859
dwbg_0_7859_75_000231,0,False,,0.00306964130140841,0.7603282928466797,0.5504507966666944,7859
dwbg_0_7859_8_000232,0,False,,0.5172660946846008,0.7241341471672058,0.5449652309001436,7859
dwbg_1_7859_1_000233,1,False,,0.600080132484436,0.8750644326210022,0.7903161999797028,7859
dwbg_1_7859_10_000234,1,False,,0.38118064403533936,0.6751025319099426,0.7558558500112281,7859
dwbg_1_7859_12_000235,1,False,,0.39987480640411377,0.5830968618392944,0.7258363470108627,7859
dwbg_1_7859_14_000236,1,False,,0.6423739790916443,0.6043472290039062,0.6269444821256664,7859
dwbg_1_7859_16_000237,1,False,,0.14250408113002777,0.5681735277175903,0.7243608613621862,7859
dwbg_1_7859_19_000238,1,False,,0.2531043291091919,0.47077447175979614,0.26789801749108727,7859
dwbg_1_7859_20_000239,1,False,,0.6190645098686218,0.6722589135169983,0.7688873780252249,7859
dwbg_1_7859_21_000240,1,False,,0.5765389204025269,0.59110426902771,0.6488452838240639,7859
dwbg_1_7859_23_000241,1,False,,0.6102538704872131,0.5208006501197815,0.7113170863119608,7859
dwbg_1_7859_24_000242,1,False,,0.3816918432712555,0.22121623158454895,0.6605202866402824,7859
dwbg_1_7859_25_000243,1,False,,0.08917372673749924,0.42890751361846924,0.723493158301236,7859
dwbg_1_7859_26_000244,1,False,,0.2892008125782013,0.7532353401184082,0.6020147995681017,7859
dwbg_1_7859_27_000245,1,False,,0.456030011177063,0.44675731658935547,0.6638303663216996,7859
dwbg_1_7859_28_000246,1,False,,0.6275333762168884,0.7857105731964111,0.6802166939633467,7859
dwbg_1_7859_29_000247,1,False,,0.6747480630874634,0.8081320524215698,0.8034463385737509,7859
dwbg_1_7859_34_000248,1,False,,0.5972729921340942,0.6400067806243896,0.8113780920687237,7859
dwbg_1_7859_35_000249,1,False,,0.5387133359909058,0.5981079936027527,0.7352410673888401,7859
dwbg_1_7859_4_000250,1,False,,0.30196061730384827,0.21564461290836334,0.39999522200856363,7859
dwbg_1_7859_5_000251,1,False,,0.5574799180030823,0.8139896392822266,0.6713502731694987,7859
dwbg_1_7859_6_000252,1,False,,0.01198769174516201,0.4412447214126587,0.5452961201110001,7859
dwbg_1_7859_8_000253,1,False,,0.5878978371620178,0.7131031155586243,0.777829957648846,7859
dwbg_0_12011_0_000254,0,False,,0.18260610103607178,0.632989764213562,0.4015399232313445,12011
dwbg_0_12011_10_000255,0,False,,0.0,0.0,0.483520685246787,12011
dwbg_0_12011_11_000256,0,False,,0.05200257524847984,0.7375240325927734,0.3392548017534277,12011
dwbg_0_12011_12_000257,0,False,,0.0,0.0,0.32326157610230977,12011
dwbg_0_12011_13_000258,0,False,,0.0022763211745768785,0.7047595977783203,0.6422795160833278,12011
dwbg_0_12011_14_000259,0,False,,0.001562737743370235,0.5699865818023682,0.3589061359402365,12011
dwbg_0_12011_15_000260,0,False,,0.008213847875595093,0.5320044755935669,0.3631004844969601,12011
dwbg_0_12011_16_000261,0,False,,0.0,0.0,0.523883483919297,12011
dwbg_0_12011_17_000262,0,False,,0.48665621876716614,0.8059895634651184,0.507275691908273,12011
dwbg_0_12011_18_000263,0,False,,0.03195090591907501,0.5299975872039795,0.38415837230517663,12011
dwbg_0_12011_2_000264,0,False,,0.06475313007831573,0.5420563220977783,0.53386796479915,12011
dwbg_0_12011_22_000265,0,False,,0.5116297602653503,0.7371106743812561,0.5429288399778208,12011
dwbg_0_12011_23_000266,0,False,,0.13724131882190704,0.5790520310401917,0.4914498480889602,12011
dwbg_0_12011_24_000267,0,False,,0.004133916925638914,0.0,0.08784602577481784,12011
dwbg_0_12011_25_000268,0,False,,0.4911000728607178,0.795473575592041,0.6644344949684313,12011
dwbg_0_12011_27_000269,0,False,,0.0,0.0,0.33528694921583735,12011
dwbg_0_12011_28_000270,0,False,,0.030950676649808884,0.6470025777816772,0.5445456242973192,12011
dwbg_0_12011_29_000271,0,False,,0.0010201401310041547,0.6034573316574097,0.4632677949332759,12011
dwbg_0_12011_3_000272,0,False,,0.0,0.0,0.5277454180348343,12011
dwbg_0_12011_31_000273,0,False,,0.18686488270759583,0.5917141437530518,0.6479136878727458,12011
dwbg_0_12011_32_000274,0,False,,0.02603200636804104,0.0,0.17534886818433448,12011
dwbg_0_12011_33_000275,0,False,,0.02383171208202839,0.5613530874252319,0.34924460143020064,12011
dwbg_0_12011_35_000276,0,False,,0.04814465716481209,0.6816548109054565,0.6497498863699699,12011
dwbg_0_12011_37_000277,0,False,,0.00912825483828783,0.701770544052124,0.41348975253733894,12011
dwbg_0_12011_4_000278,0,False,,0.00592863280326128,0.46109506487846375,0.32932696123077265,12011
dwbg_0_12011_41_000279,0,False,,0.09000778198242188,0.41186749935150146,0.34149851054090447,12011
dwbg_0_12011_42_000280,0,False,,0.012919316999614239,0.5080773830413818,0.4692619397879845,12011
dwbg_0_12011_43_000281,0,False,,0.0020107163581997156,0.7126153111457825,0.5811519941706462,12011
dwbg_0_12011_44_000282,0,False,,0.0016429751412943006,0.565596342086792,0.15426662518312148,12011
dwbg_0_12011_45_000283,0,False,,0.0051555028185248375,0.5802061557769775,0.3501819570563215,12011
