epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,3384.34,1.42751,0.63127,0.70357,0.86658,0.875,0.86051,0.39359,1.95777,1.1503,0.86563,0.000280723,0.000280723,0.000280723
128,3409.93,1.38785,0.58249,0.70168,0.82645,0.83419,0.8399,0.4126,1.98196,1.20056,0.86204,0.000269721,0.000269721,0.000269721
129,3435.6,1.45183,0.6531,0.71655,0.84646,0.82941,0.85711,0.40634,1.99817,1.22044,0.8648,0.000258718,0.000258718,0.000258718
130,3461.39,1.41033,0.64348,0.67044,0.88166,0.82571,0.84399,0.40234,1.98869,1.24015,0.86644,0.000247716,0.000247716,0.000247716
131,3487.55,1.39879,0.55724,0.70042,0.89722,0.83204,0.85594,0.39032,2.00261,1.26102,0.86616,0.000236714,0.000236714,0.000236714
132,3514.27,1.36478,0.58411,0.68333,0.88483,0.7968,0.83777,0.39875,2.01272,1.25561,0.86811,0.000225712,0.000225712,0.000225712
133,3540.72,1.36293,0.59091,0.69355,0.90093,0.77425,0.83368,0.38679,2.04494,1.2819,0.87014,0.00021471,0.00021471,0.00021471
134,3568.38,1.32719,0.58051,0.70466,0.85702,0.79411,0.81262,0.38407,2.00755,1.25619,0.8693,0.000203707,0.000203707,0.000203707
135,3593.52,1.39059,0.58944,0.6727,0.8356,0.82923,0.82316,0.39238,1.96478,1.24078,0.86913,0.000192705,0.000192705,0.000192705
136,3619.28,1.51428,0.62927,0.72613,0.83752,0.8187,0.81432,0.38176,2.05909,1.23466,0.87334,0.000181703,0.000181703,0.000181703
137,3644.33,1.42171,0.57983,0.72426,0.87643,0.82317,0.83432,0.38763,2.02337,1.24205,0.87182,0.000170701,0.000170701,0.000170701
138,3669.72,1.36564,0.58327,0.68905,0.87719,0.84381,0.8343,0.4038,2.06386,1.20525,0.87369,0.000159699,0.000159699,0.000159699
139,3693.79,1.45089,0.63522,0.70163,0.87173,0.83982,0.83462,0.40522,2.01635,1.18266,0.87003,0.000148696,0.000148696,0.000148696
140,3720.24,1.31513,0.57874,0.66672,0.87829,0.84861,0.8499,0.40916,1.93557,1.14305,0.86851,0.000137694,0.000137694,0.000137694
141,3756.45,1.08704,0.45709,0.56541,0.87228,0.81252,0.82907,0.38407,2.07212,1.24251,0.87692,0.000126692,0.000126692,0.000126692
142,3782.11,1.21247,0.54298,0.63933,0.86813,0.83074,0.83786,0.39001,2.04605,1.20674,0.8716,0.00011569,0.00011569,0.00011569
143,3805.62,1.18571,0.49332,0.61067,0.84866,0.82855,0.83424,0.3953,2.05747,1.24551,0.8737,0.000104688,0.000104688,0.000104688
144,3831.51,1.07791,0.46826,0.56553,0.836,0.819,0.8215,0.38781,2.05492,1.23664,0.87345,9.36854e-05,9.36854e-05,9.36854e-05
145,3857.89,1.16183,0.52522,0.58496,0.83519,0.825,0.80404,0.38983,1.98678,1.20074,0.86757,8.26832e-05,8.26832e-05,8.26832e-05
146,3882.69,1.06577,0.44247,0.56606,0.84351,0.81444,0.80458,0.40233,2.00338,1.21635,0.86839,7.1681e-05,7.1681e-05,7.1681e-05
147,3907.83,1.12542,0.5171,0.59439,0.86449,0.82783,0.81829,0.41712,1.9781,1.19334,0.86661,6.06788e-05,6.06788e-05,6.06788e-05
148,3932.84,1.10199,0.47065,0.59735,0.86685,0.83125,0.80769,0.39893,2.03984,1.21405,0.87205,4.96766e-05,4.96766e-05,4.96766e-05
149,3957.95,1.12372,0.46913,0.56583,0.86655,0.83696,0.83014,0.41044,2.03144,1.23027,0.87188,3.86744e-05,3.86744e-05,3.86744e-05
150,3982.5,1.08367,0.46653,0.58653,0.88001,0.83878,0.83103,0.42521,2.01544,1.21743,0.87487,2.76722e-05,2.76722e-05,2.76722e-05
